ts,monotonic_s,gpu_util_pct,vram_used_mib,power_w,temp_c,sm_clock_mhz,cpu_util_pct,load1,cpu0_pct,cpu1_pct,cpu2_pct,cpu3_pct,cpu4_pct,cpu5_pct,cpu6_pct,cpu7_pct,cpu8_pct,cpu9_pct,cpu10_pct,cpu11_pct,cpu12_pct,cpu13_pct,cpu14_pct,cpu15_pct,cpu16_pct,cpu17_pct,cpu18_pct,cpu19_pct,cpu20_pct,cpu21_pct,cpu22_pct,cpu23_pct,ram_used_gib,ram_available_gib,swap_used_gib,io_read_mb_s,io_write_mb_s,net_rx_kb_s,net_tx_kb_s
2026-06-12T17:19:34+05:30,0.003,,,,,,85.700,13.273,0.000,0.000,100.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25.868,31.241,4.967,0.000,0.000,47040.409,47040.409
2026-06-12T17:19:35+05:30,1.002,89.000,22173.000,204.810,52.000,2040.000,46.900,13.011,37.800,42.300,35.400,49.500,41.700,49.000,44.400,39.800,35.700,55.700,51.000,28.600,52.000,51.500,42.900,46.300,55.800,43.000,26.800,95.000,58.000,40.200,38.800,61.200,26.033,31.076,4.967,0.000,0.551,10007.513,9795.774
2026-06-12T17:19:36+05:30,2.002,89.000,22173.000,190.530,50.000,2040.000,41.700,13.011,44.200,69.000,55.100,29.600,33.300,33.300,37.900,51.600,34.000,25.500,36.800,22.200,67.300,30.600,17.300,43.300,34.000,29.900,69.100,52.600,46.400,92.000,22.400,22.000,25.996,31.113,4.966,0.004,0.273,9509.709,9411.025
2026-06-12T17:19:37+05:30,3.007,0.000,22173.000,149.380,50.000,2040.000,40.500,13.011,78.800,38.000,35.000,58.200,36.500,32.700,47.900,24.000,39.200,38.500,63.600,50.500,19.800,15.300,79.000,24.200,32.700,33.000,29.600,38.100,44.000,37.100,30.200,43.900,25.962,31.146,4.966,0.000,0.008,10066.226,9820.605
2026-06-12T17:19:38+05:30,4.003,0.000,22173.000,117.690,49.000,1890.000,43.600,13.011,99.000,21.600,16.500,39.800,26.000,29.600,36.500,26.500,56.700,71.700,55.100,86.900,13.300,21.200,96.000,34.300,49.500,34.400,37.900,50.500,53.100,34.000,30.600,20.400,26.080,31.028,4.966,0.000,0.008,9148.271,8950.701
2026-06-12T17:19:39+05:30,5.003,0.000,22173.000,109.900,49.000,1890.000,49.600,13.011,81.600,54.500,39.200,40.200,40.200,78.600,41.200,55.600,58.800,49.000,50.000,87.000,26.800,35.100,49.000,39.200,42.400,33.300,40.600,52.000,47.900,29.200,81.000,36.500,26.082,31.026,4.966,0.000,0.008,9872.819,9688.538
2026-06-12T17:19:40+05:30,6.003,0.000,22173.000,102.570,49.000,1890.000,44.100,12.690,47.900,34.000,52.000,30.900,96.000,39.200,33.700,32.000,42.900,21.600,100.000,91.000,22.400,75.500,28.900,32.700,36.400,31.300,30.200,53.600,50.500,19.400,21.600,29.300,26.100,31.008,4.966,0.004,0.008,9590.678,9413.722
2026-06-12T17:19:41+05:30,7.003,0.000,22173.000,102.630,49.000,1890.000,43.400,12.690,89.000,30.200,24.700,53.100,67.000,60.600,41.000,30.900,32.700,41.800,82.800,13.300,20.400,37.100,20.400,43.600,50.000,46.900,29.900,30.900,27.100,33.000,28.600,100.000,26.149,30.958,4.966,0.160,0.211,9547.325,9348.616
2026-06-12T17:19:42+05:30,8.003,0.000,22173.000,102.340,49.000,1890.000,43.800,12.690,19.600,61.600,22.200,35.400,37.100,97.000,34.400,43.300,44.800,100.000,36.700,26.800,44.000,53.000,29.600,37.800,26.000,22.900,39.600,43.300,35.400,28.100,28.100,100.000,26.105,31.002,4.966,0.000,0.008,9652.747,9462.265
2026-06-12T17:19:43+05:30,9.004,0.000,22173.000,102.340,49.000,1890.000,47.300,12.690,49.500,40.400,42.400,50.000,39.200,93.900,39.200,58.900,48.500,100.000,15.300,21.600,44.400,69.000,42.000,29.200,41.800,42.100,45.700,35.800,43.200,20.400,18.400,100.000,26.158,30.949,4.965,1.027,0.027,9416.996,9282.284
